File,for/loops,while/loops,do-while/loops,total
thirdparty/pcre2/src/pcre2_script_run_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_serialize_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_serialize_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_string_utils_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_string_utils_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_study_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_study_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_substitute_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_substitute_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_substring_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_substring_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_tables_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_tables_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ucd_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_ucd_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_valid_utf_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_valid_utf_32.c,0,0,0,0
thirdparty/pcre2/src/pcre2_xclass_16.c,0,0,0,0
thirdparty/pcre2/src/pcre2_xclass_32.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastAlloc.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastArea.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastAssert.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastContour.c,1,4,35,40
thirdparty/recastnavigation/Recast/Source/RecastFilter.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastLayers.c,6,1,33,40
thirdparty/recastnavigation/Recast/Source/Recast.c,8,2,14,24
thirdparty/recastnavigation/Recast/Source/RecastMeshDetail.c,3,7,46,56
thirdparty/recastnavigation/Recast/Source/RecastMesh.c,0,7,67,74
thirdparty/recastnavigation/Recast/Source/RecastRasterization.c,0,0,0,0
thirdparty/recastnavigation/Recast/Source/RecastRegion.c,0,0,0,0
thirdparty/rvo2/rvo2_2d/Agent2d.c,1,0,14,15
thirdparty/rvo2/rvo2_2d/KdTree2d.c,0,0,0,0
thirdparty/rvo2/rvo2_2d/Obstacle2d.c,1,0,0,1
thirdparty/rvo2/rvo2_2d/RVOSimulator2d.c,0,0,0,0
thirdparty/rvo2/rvo2_3d/Agent3d.c,1,1,10,12
thirdparty/rvo2/rvo2_3d/KdTree3d.c,0,0,0,0
thirdparty/rvo2/rvo2_3d/RVOSimulator3d.c,0,0,0,0
thirdparty/spirv-reflect/spirv_reflect.c,19,68,160,247
thirdparty/thorvg/src/common/tvgCompressor.c,0,0,0,0
thirdparty/thorvg/src/common/tvgMath.c,0,0,0,0
thirdparty/thorvg/src/common/tvgStr.c,0,0,0,0
thirdparty/thorvg/src/loaders/external_png/tvgPngLoader.c,0,0,0,0
thirdparty/thorvg/src/loaders/external_webp/tvgWebpLoader.c,0,0,0,0
thirdparty/thorvg/src/loaders/jpg/tvgJpgd.c,17,19,98,134
thirdparty/thorvg/src/loaders/jpg/tvgJpgLoader.c,0,0,0,0
thirdparty/thorvg/src/loaders/raw/tvgRawLoader.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgSvgCssStyle.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgSvgLoader.c,1,0,9,10
thirdparty/thorvg/src/loaders/svg/tvgSvgPath.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgSvgSceneBuilder.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgSvgUtil.c,0,0,0,0
thirdparty/thorvg/src/loaders/svg/tvgXmlParser.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwFill.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwImage.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwMath.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwMemPool.c,5,0,1,6
thirdparty/thorvg/src/renderer/sw_engine/tvgSwPostEffect.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRaster.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRenderer.c,1,2,15,18
thirdparty/thorvg/src/renderer/sw_engine/tvgSwRle.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwShape.c,0,0,0,0
thirdparty/thorvg/src/renderer/sw_engine/tvgSwStroke.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgAccessor.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgCanvas.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgFill.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgInitializer.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgLoader.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgPaint.c,5,3,8,16
thirdparty/thorvg/src/renderer/tvgPicture.c,1,0,0,1
thirdparty/thorvg/src/renderer/tvgRender.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgScene.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgShape.c,1,0,4,5
thirdparty/thorvg/src/renderer/tvgSwCanvas.c,0,0,0,0
thirdparty/thorvg/src/renderer/tvgTaskScheduler.c,1,3,9,13
thirdparty/thorvg/src/renderer/tvgText.c,0,0,0,0
thirdparty/tinyexr/tinyexr.c,71,35,312,418
thirdparty/ufbx/ufbx.c,217,137,395,749
thirdparty/vhacd/src/btAlignedAllocator.c,0,0,0,0
thirdparty/vhacd/src/btConvexHullComputer.c,12,26,81,119
thirdparty/vhacd/src/FloatMath.c,7,10,110,127
thirdparty/vhacd/src/VHACD-ASYNC.c,0,0,0,0
thirdparty/vhacd/src/vhacdICHull.c,5,25,22,52
thirdparty/vhacd/src/VHACD.c,7,8,59,74
thirdparty/vhacd/src/vhacdManifoldMesh.c,1,24,19,44
thirdparty/vhacd/src/vhacdMesh.c,0,0,0,0
thirdparty/vhacd/src/vhacdRaycastMesh.c,0,0,0,0
thirdparty/vhacd/src/vhacdVolume.c,7,11,93,111
thirdparty/volk/volk.c,0,0,0,0
thirdparty/vulkan/vk_mem_alloc.c,71,48,171,290
thirdparty/wslay/wslay_event.c,4,9,4,17
thirdparty/wslay/wslay_frame.c,4,0,5,9
thirdparty/wslay/wslay_net.c,0,0,0,0
thirdparty/wslay/wslay_queue.c,0,0,0,0
thirdparty/xatlas/xatlas.c,29,72,433,534
thirdparty/zlib/adler32.c,0,0,0,0
thirdparty/zlib/compress.c,0,0,0,0
thirdparty/zlib/crc32.c,3,2,19,24
thirdparty/zlib/deflate.c,5,8,18,31
thirdparty/zlib/inffast.c,0,0,0,0
thirdparty/zlib/inflate.c,9,5,19,33
thirdparty/zlib/inftrees.c,0,0,0,0
thirdparty/zlib/trees.c,0,0,0,0
thirdparty/zlib/uncompr.c,0,0,0,0
thirdparty/zlib/zutil.c,0,0,0,0
thirdparty/zstd/common/debug.c,0,0,0,0
thirdparty/zstd/common/entropy_common.c,0,0,0,0
thirdparty/zstd/common/error_private.c,0,0,0,0
thirdparty/zstd/common/fse_decompress.c,0,0,0,0
thirdparty/zstd/common/pool.c,0,0,0,0
thirdparty/zstd/common/threading.c,0,0,0,0
thirdparty/zstd/common/xxhash.c,2,0,8,10
thirdparty/zstd/common/zstd_common.c,0,0,0,0
thirdparty/zstd/compress/fse_compress.c,0,0,0,0
thirdparty/zstd/compress/hist.c,0,0,0,0
thirdparty/zstd/compress/huf_compress.c,0,0,0,0
thirdparty/zstd/compress/zstd_compress.c,48,12,35,95
thirdparty/zstd/compress/zstd_compress_literals.c,0,0,0,0
thirdparty/zstd/compress/zstd_compress_sequences.c,0,0,0,0
thirdparty/zstd/compress/zstd_compress_superblock.c,0,0,0,0
thirdparty/zstd/compress/zstd_double_fast.c,0,0,0,0
thirdparty/zstd/compress/zstd_fast.c,0,0,0,0
thirdparty/zstd/compress/zstd_lazy.c,602,93,361,1056
thirdparty/zstd/compress/zstd_ldm.c,0,0,0,0
thirdparty/zstd/compress/zstdmt_compress.c,0,0,0,0
thirdparty/zstd/compress/zstd_opt.c,136,15,73,224
thirdparty/zstd/decompress/huf_decompress_amd64.c,5,1,1,7
thirdparty/zstd/decompress/huf_decompress.c,46,2,102,150
thirdparty/zstd/decompress/zstd_ddict.c,0,0,0,0
thirdparty/zstd/decompress/zstd_decompress_block.c,28,4,114,146
thirdparty/zstd/decompress/zstd_decompress.c,0,0,0,0
