File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ucd_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/scene gui flow_container.linuxbsd.editor.x86_64.c,6,4,22,32,88828
../samples/decompilations/godot/scene 2d physics animatable_body_2d.linuxbsd.editor.x86_64.c,9,2,12,23,47826
../samples/decompilations/godot/modules jolt_physics shapes jolt_custom_ray_shape.linuxbsd.editor.x86_64.c,0,0,7,7,14718
../samples/decompilations/godot/modules webrtc register_types.linuxbsd.editor.x86_64.c,4,0,29,33,111173
../samples/decompilations/godot/thirdparty libtheora x86 sse2idct.linuxbsd.editor.x86_64.c,0,0,0,0,18874
../samples/decompilations/godot/servers xr_server.linuxbsd.editor.x86_64.c,2,9,34,45,189674
../samples/decompilations/godot/core templates rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0,26
../samples/decompilations/godot/scene gui popup.linuxbsd.editor.x86_64.c,7,11,19,37,52585
../samples/decompilations/godot/thirdparty libtheora decinfo.linuxbsd.editor.x86_64.c,0,0,5,5,3234
../samples/decompilations/godot/thirdparty misc polypartition.linuxbsd.editor.x86_64.c,10,40,116,166,79170
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder.linuxbsd.editor.x86_64.c,46,47,87,180,247259
../samples/decompilations/godot/servers rendering renderer_rd storage_rd render_data_rd.linuxbsd.editor.x86_64.c,3,0,4,7,12450
../samples/decompilations/godot/thirdparty icu4c common usprep.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,2,4,4,10,2880
../samples/decompilations/godot/thirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,1,1,288
../samples/decompilations/godot/scene 3d multimesh_instance_3d.linuxbsd.editor.x86_64.c,5,0,6,11,36294
../samples/decompilations/godot/core input default_controller_mappings.gen.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/editor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,4,7,37,48,116460
../samples/decompilations/godot/servers physics_server_3d.linuxbsd.editor.x86_64.c,14,15,89,118,1014694
../samples/decompilations/godot/core extension gdextension.linuxbsd.editor.x86_64.c,21,44,140,205,221193
../samples/decompilations/godot/scene main viewport.linuxbsd.editor.x86_64.c,27,79,177,283,901069
../samples/decompilations/godot/thirdparty embree common tasking taskschedulerinternal.linuxbsd.editor.x86_64.c,1,11,20,32,19566
../samples/decompilations/godot/thirdparty vhacd src VHACD.linuxbsd.editor.x86_64.c,0,8,59,67,89679
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastMesh.linuxbsd.editor.x86_64.c,0,7,67,74,27659
../samples/decompilations/godot/modules csg csg.linuxbsd.editor.x86_64.c,2,4,15,21,19268
../samples/decompilations/godot/editor audio_stream_preview.linuxbsd.editor.x86_64.c,5,9,23,37,56612
../samples/decompilations/godot/servers audio effects audio_effect_capture.linuxbsd.editor.x86_64.c,8,1,26,35,87667
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgCssStyle.linuxbsd.editor.x86_64.c,0,1,6,7,7298
../samples/decompilations/godot/scene gui center_container.linuxbsd.editor.x86_64.c,7,1,9,17,36115
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_pvrtc1_4.linuxbsd.editor.x86_64.c,0,2,32,34,22364
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core StringTools.linuxbsd.editor.x86_64.c,5,3,11,19,14543
../samples/decompilations/godot/modules navigation 3d godot_navigation_server_3d.linuxbsd.editor.x86_64.c,16,14,52,82,166177
../samples/decompilations/godot/thirdparty icu4c common ucnv_u8.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape ConvexHullShape.linuxbsd.editor.x86_64.c,17,14,77,108,96719
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_sse2.linuxbsd.editor.x86_64.c,0,1,7,8,9132
../samples/decompilations/godot/thirdparty freetype src pshinter pshinter.linuxbsd.editor.x86_64.c,4,10,80,94,31480
../samples/decompilations/godot/servers audio audio_driver_dummy.linuxbsd.editor.x86_64.c,0,0,3,3,4606
../samples/decompilations/godot/thirdparty libwebp src dec webp_dec.linuxbsd.editor.x86_64.c,6,0,1,7,8542
../samples/decompilations/godot/modules godot_physics_3d godot_broad_phase_3d.linuxbsd.editor.x86_64.c,0,0,0,0,63
../samples/decompilations/godot/servers camera camera_feed.linuxbsd.editor.x86_64.c,3,0,25,28,132388
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core LinearCurve.linuxbsd.editor.x86_64.c,0,2,0,2,2539
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent ShaderLang.linuxbsd.editor.x86_64.c,18,71,108,197,169903
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgPath.linuxbsd.editor.x86_64.c,0,2,4,6,9669
../samples/decompilations/godot/modules navigation nav_obstacle.linuxbsd.editor.x86_64.c,0,1,1,2,5229
../samples/decompilations/godot/thirdparty jolt_physics Jolt Skeleton SkeletonPose.linuxbsd.editor.x86_64.c,0,1,9,10,9079
../samples/decompilations/godot/thirdparty pcre2 src pcre2_context_32.linuxbsd.editor.x86_64.c,0,0,0,0,3063
../samples/decompilations/godot/editor plugins mesh_editor_plugin.linuxbsd.editor.x86_64.c,18,2,6,26,64859
../samples/decompilations/godot/thirdparty embree kernels common scene_verify.linuxbsd.editor.x86_64.c,0,0,1,1,1911
../samples/decompilations/godot/editor import dynamic_font_import_settings.linuxbsd.editor.x86_64.c,29,30,74,133,227534
../samples/decompilations/godot/platform android export godot_plugin_config.linuxbsd.editor.x86_64.c,3,2,23,28,23906
../samples/decompilations/godot/core math basis.linuxbsd.editor.x86_64.c,0,3,2,5,42599
../samples/decompilations/godot/thirdparty freetype src autofit autofit.linuxbsd.editor.x86_64.c,25,34,116,175,77963
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-metrics.linuxbsd.editor.x86_64.c,0,5,16,21,42134
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-syllabic.linuxbsd.editor.x86_64.c,0,1,1,2,2587
../samples/decompilations/godot/platform linuxbsd os_linuxbsd.linuxbsd.editor.x86_64.c,5,13,28,46,79359
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_enc_sse41.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/servers rendering renderer_scene_cull.linuxbsd.editor.x86_64.c,32,163,426,621,474133
../samples/decompilations/godot/thirdparty meshoptimizer simplifier.linuxbsd.editor.x86_64.c,3,13,80,96,35674
../samples/decompilations/godot/editor plugins theme_editor_preview.linuxbsd.editor.x86_64.c,22,9,16,47,113191
../samples/decompilations/godot/modules jolt_physics joints jolt_pin_joint_3d.linuxbsd.editor.x86_64.c,0,0,0,0,6156
../samples/decompilations/godot/scene resources 3d convex_polygon_shape_3d.linuxbsd.editor.x86_64.c,6,1,19,26,47956
../samples/decompilations/godot/scene 2d physics collision_shape_2d.linuxbsd.editor.x86_64.c,5,3,20,28,81865
../samples/decompilations/godot/platform linuxbsd export export.linuxbsd.editor.x86_64.c,0,0,2,2,7205
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent intermOut.linuxbsd.editor.x86_64.c,10,2,25,37,106831
../samples/decompilations/godot/scene resources placeholder_textures.linuxbsd.editor.x86_64.c,10,0,17,27,84801
../samples/decompilations/godot/thirdparty miniupnpc src upnpdev.linuxbsd.editor.x86_64.c,0,0,1,1,102
../samples/decompilations/godot/thirdparty pcre2 src pcre2_pattern_info_16.linuxbsd.editor.x86_64.c,0,1,1,2,2550
../samples/decompilations/godot/modules jolt_physics shapes jolt_cylinder_shape_3d.linuxbsd.editor.x86_64.c,0,0,4,4,5820
../samples/decompilations/godot/scene 3d xr_body_modifier_3d.linuxbsd.editor.x86_64.c,4,4,25,33,68569
../samples/decompilations/godot/scene resources camera_texture.linuxbsd.editor.x86_64.c,6,4,18,28,77736
../samples/decompilations/godot/thirdparty icu4c common ustrcase.linuxbsd.editor.x86_64.c,0,0,7,7,14402
../samples/decompilations/godot/scene resources mesh_data_tool.linuxbsd.editor.x86_64.c,3,6,34,43,228186
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_builder_morton.linuxbsd.editor.x86_64.c,16,48,104,168,224464
../samples/decompilations/godot/thirdparty vhacd src vhacdICHull.linuxbsd.editor.x86_64.c,1,25,22,48,31008
../samples/decompilations/godot/thirdparty cvtt ConvectionKernels_BCCommon.linuxbsd.editor.x86_64.c,0,0,0,0,40
../samples/decompilations/godot/editor debugger editor_debugger_server.linuxbsd.editor.x86_64.c,2,3,16,21,24563
../samples/decompilations/godot/thirdparty libpng png.linuxbsd.editor.x86_64.c,7,2,35,44,41408
../samples/decompilations/godot/scene 2d physics collision_polygon_2d.linuxbsd.editor.x86_64.c,5,6,24,35,86115
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d.linuxbsd.editor.x86_64.c,4,1,22,27,82874
../samples/decompilations/godot/modules openxr register_types.linuxbsd.editor.x86_64.c,8,0,9,17,77077
../samples/decompilations/godot/modules raycast lightmap_raycaster_embree.linuxbsd.editor.x86_64.c,4,7,18,29,33201
../samples/decompilations/godot/modules gltf structures gltf_skeleton.linuxbsd.editor.x86_64.c,0,6,26,32,80344
../samples/decompilations/godot/thirdparty icu4c common icudataver.linuxbsd.editor.x86_64.c,0,0,0,0,117
../samples/decompilations/godot/editor plugins embedded_process.linuxbsd.editor.x86_64.c,6,4,16,26,41400
../samples/decompilations/godot/core io file_access_memory.linuxbsd.editor.x86_64.c,3,1,15,19,24582
../samples/decompilations/godot/thirdparty embree kernels common state.linuxbsd.editor.x86_64.c,2,5,29,36,179977
../samples/decompilations/godot/editor editor_settings.linuxbsd.editor.x86_64.c,0,0,0,0,2
../samples/decompilations/godot/modules gridmap editor grid_map_editor_plugin.linuxbsd.editor.x86_64.c,18,21,113,152,242150
../samples/decompilations/godot/modules vorbis resource_importer_ogg_vorbis.linuxbsd.editor.x86_64.c,4,1,5,10,32999
../samples/decompilations/godot/thirdparty icu4c common util.linuxbsd.editor.x86_64.c,0,3,7,10,9557
../samples/decompilations/godot/thirdparty libtheora internal.linuxbsd.editor.x86_64.c,1,0,3,4,1254
../samples/decompilations/godot/editor plugins asset_library_editor_plugin.linuxbsd.editor.x86_64.c,32,34,87,153,274510
../samples/decompilations/godot/servers navigation navigation_path_query_result_2d.linuxbsd.editor.x86_64.c,0,0,17,17,74384
../samples/decompilations/godot/thirdparty icu4c common ucnv_set.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/thirdparty freetype src cff cff.linuxbsd.editor.x86_64.c,23,15,45,83,58271
../samples/decompilations/godot/thirdparty graphite src Intervals.linuxbsd.editor.x86_64.c,0,2,5,7,6859
../samples/decompilations/godot/scene 3d physics physical_bone_3d.linuxbsd.editor.x86_64.c,5,5,23,33,211114
../samples/decompilations/godot/thirdparty icu4c common rbbi.linuxbsd.editor.x86_64.c,1,6,11,18,29542
../samples/decompilations/godot/core math transform_interpolator.linuxbsd.editor.x86_64.c,0,0,1,1,9631
../samples/decompilations/godot/thirdparty icu4c common dtintrv.linuxbsd.editor.x86_64.c,0,0,0,0,993
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastRasterization.linuxbsd.editor.x86_64.c,0,7,5,12,7486
../samples/decompilations/godot/thirdparty embree common lexers stringstream.linuxbsd.editor.x86_64.c,2,2,6,10,37451
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints PointConstraint.linuxbsd.editor.x86_64.c,0,0,8,8,30587
../samples/decompilations/godot/modules fbx register_types.linuxbsd.editor.x86_64.c,6,11,36,53,49433
../samples/decompilations/godot/editor plugins collision_shape_2d_editor_plugin.linuxbsd.editor.x86_64.c,8,4,10,22,64168
../samples/decompilations/godot/modules jolt_physics shapes jolt_custom_user_data_shape.linuxbsd.editor.x86_64.c,0,0,1,1,15052
../samples/decompilations/godot/scene main resource_preloader.linuxbsd.editor.x86_64.c,3,9,33,45,91678
../samples/decompilations/godot/modules gdscript gdscript_vm.linuxbsd.editor.x86_64.c,3,8,48,59,70794
../samples/decompilations/godot/servers rendering dummy storage texture_storage.linuxbsd.editor.x86_64.c,0,0,6,6,12007
../samples/decompilations/godot/core math triangle_mesh.linuxbsd.editor.x86_64.c,3,25,56,84,52430
../samples/decompilations/godot/thirdparty rvo2 rvo2_2d RVOSimulator2d.linuxbsd.editor.x86_64.c,0,1,5,6,10956
../samples/decompilations/godot/thirdparty zlib inftrees.linuxbsd.editor.x86_64.c,0,1,8,9,2584
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/thirdparty freetype src pfr pfr.linuxbsd.editor.x86_64.c,7,8,23,38,32192
../samples/decompilations/godot/modules websocket editor editor_debugger_server_websocket.linuxbsd.editor.x86_64.c,3,3,10,16,25758
../samples/decompilations/godot/thirdparty jolt_physics Jolt Skeleton SkeletalAnimation.linuxbsd.editor.x86_64.c,5,2,10,17,16625
../samples/decompilations/godot/thirdparty mbedtls library cmac.linuxbsd.editor.x86_64.c,0,1,12,13,6212
../samples/decompilations/godot/thirdparty libpng pngrtran.linuxbsd.editor.x86_64.c,1,17,125,143,62697
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleController.linuxbsd.editor.x86_64.c,0,0,0,0,866
../samples/decompilations/godot/scene 2d light_2d.linuxbsd.editor.x86_64.c,7,1,12,20,152483
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-math.linuxbsd.editor.x86_64.c,0,7,25,32,35613
../samples/decompilations/godot/editor import 3d resource_importer_obj.linuxbsd.editor.x86_64.c,16,7,35,58,96922
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyInterface.linuxbsd.editor.x86_64.c,0,0,1,1,59155
../samples/decompilations/godot/platform linuxbsd dbus-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0,21748
../samples/decompilations/godot/thirdparty zstd compress fse_compress.linuxbsd.editor.x86_64.c,10,6,16,32,9426
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-repacker.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty mbedtls library error.linuxbsd.editor.x86_64.c,0,0,0,0,5848
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_backend.linuxbsd.editor.x86_64.c,9,22,123,154,70406
../samples/decompilations/godot/modules mbedtls dtls_server_mbedtls.linuxbsd.editor.x86_64.c,3,0,4,7,14638
../samples/decompilations/godot/modules gdscript gdscript_disassembler.linuxbsd.editor.x86_64.c,0,22,2,24,89577
../samples/decompilations/godot/scene 3d physics static_body_3d.linuxbsd.editor.x86_64.c,5,2,16,23,56309
../samples/decompilations/godot/thirdparty libktx lib dfdutils printdfd.linuxbsd.editor.x86_64.c,0,2,7,9,9155
../samples/decompilations/godot/modules openxr extensions openxr_valve_analog_threshold_extension.linuxbsd.editor.x86_64.c,6,1,21,28,73287
../samples/decompilations/godot/editor plugins texture_3d_editor_plugin.linuxbsd.editor.x86_64.c,12,4,12,28,54281
../samples/decompilations/godot/thirdparty manifold src quickhull.linuxbsd.editor.x86_64.c,10,13,43,66,78205
../samples/decompilations/godot/thirdparty embree common sys sysinfo.linuxbsd.editor.x86_64.c,2,0,6,8,27227
../samples/decompilations/godot/modules openxr extensions openxr_fb_update_swapchain_extension.linuxbsd.editor.x86_64.c,0,1,7,8,8743
../samples/decompilations/godot/thirdparty harfbuzz src hb-static.linuxbsd.editor.x86_64.c,3,18,63,84,60249
../samples/decompilations/godot/modules theora video_stream_theora.linuxbsd.editor.x86_64.c,10,5,26,41,59671
../samples/decompilations/godot/scene 3d navigation_link_3d.linuxbsd.editor.x86_64.c,4,4,7,15,112995
../samples/decompilations/godot/scene register_scene_types.linuxbsd.editor.x86_64.c,93,3,41,137,1124158
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d_stackholder.linuxbsd.editor.x86_64.c,5,0,10,15,39041
../samples/decompilations/godot/thirdparty brotli dec decode.linuxbsd.editor.x86_64.c,5,17,57,79,69993
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_pake.linuxbsd.editor.x86_64.c,1,0,0,1,3588
../samples/decompilations/godot/thirdparty graphite src Font.linuxbsd.editor.x86_64.c,0,0,2,2,1479
../samples/decompilations/godot/scene resources 2d shape_2d.linuxbsd.editor.x86_64.c,6,0,18,24,90126
../samples/decompilations/godot/scene resources video_stream.linuxbsd.editor.x86_64.c,5,2,15,22,96594
../samples/decompilations/godot/core string translation_domain.linuxbsd.editor.x86_64.c,3,11,30,44,128378
../samples/decompilations/godot/core input shortcut.linuxbsd.editor.x86_64.c,3,0,11,14,41450
../samples/decompilations/godot/core templates a_hash_map.linuxbsd.editor.x86_64.c,10,126,42,178,136544
../samples/decompilations/godot/thirdparty icu4c common unorm.linuxbsd.editor.x86_64.c,0,0,0,0,2069
../samples/decompilations/godot/scene resources 3d importer_mesh.linuxbsd.editor.x86_64.c,15,39,130,184,353398
../samples/decompilations/godot/thirdparty thorvg src loaders svg tvgSvgUtil.linuxbsd.editor.x86_64.c,0,2,0,2,888
../samples/decompilations/godot/thirdparty icu4c common resource.linuxbsd.editor.x86_64.c,0,0,0,0,343
../samples/decompilations/godot/thirdparty meshoptimizer vfetchanalyzer.linuxbsd.editor.x86_64.c,1,0,4,5,1040
../samples/decompilations/godot/thirdparty brotli common constants.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty mbedtls library pk_ecc.linuxbsd.editor.x86_64.c,0,0,0,0,943
